"Store","Date","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","IsHoliday"
25,"02/04/2010",47.20,2.850,,,,,,204.0252842,7.856,FALSE
17,"02/04/2010",36.94,2.842,,,,,,126.6034839,6.635,FALSE
39,"02/04/2010",63.31,2.719,,,,,,209.5938656,8.464,FALSE
11,"02/04/2010",66.16,2.719,,,,,,214.1180803,7.343,FALSE
10,"02/04/2010",63.66,3.086,,,,,,126.6034839,9.524,FALSE
6,"09/04/2010",66.15,2.770,,,,,,212.1308239,7.092,FALSE
24,"09/04/2010",62.06,2.992,,,,,,131.9408065,8.211,FALSE
13,"09/04/2010",38.97,2.877,,,,,,126.6019032,8.107,FALSE
16,"09/04/2010",34.21,2.750,,,,,,189.6901012,6.842,FALSE
29,"09/04/2010",57.06,2.849,,,,,,131.9408065,10.160,FALSE
45,"09/04/2010",65.45,2.869,,,,,,181.7596377,8.899,FALSE
41,"09/04/2010",37.30,2.750,,,,,,189.6901012,7.363,FALSE
30,"09/04/2010",65.74,2.770,,,,,,210.2831653,8.200,FALSE
42,"09/04/2010",65.29,3.004,,,,,,126.6019032,9.524,FALSE
38,"09/04/2010",59.25,3.090,,,,,,126.6019032,14.099,FALSE
3,"09/04/2010",68.00,2.770,,,,,,213.9120595,7.343,FALSE
40,"09/04/2010",54.31,2.849,,,,,,131.9408065,5.435,FALSE
32,"09/04/2010",44.88,2.750,,,,,,189.6901012,8.963,FALSE
34,"09/04/2010",51.26,2.773,,,,,,126.6019032,9.593,FALSE
26,"09/04/2010",50.13,2.849,,,,,,131.9408065,8.512,FALSE
18,"09/04/2010",59.91,2.849,,,,,,131.9408065,9.269,FALSE
12,"09/04/2010",59.25,3.090,,,,,,126.6019032,14.099,FALSE
23,"09/04/2010",56.82,2.849,,,,,,131.9408065,5.435,FALSE
37,"09/04/2010",68.54,2.770,,,,,,209.4006380,8.464,FALSE
20,"09/04/2010",65.10,2.869,,,,,,203.8488134,7.856,FALSE
19,"09/04/2010",55.66,2.992,,,,,,131.9408065,8.185,FALSE
31,"09/04/2010",65.74,2.770,,,,,,210.2831653,8.200,FALSE
9,"09/04/2010",64.95,2.770,,,,,,214.1399135,6.384,FALSE
4,"09/04/2010",54.16,2.773,,,,,,126.6019032,7.896,FALSE
28,"09/04/2010",59.25,3.090,,,,,,126.6019032,14.099,FALSE
5,"09/04/2010",65.19,2.770,,,,,,211.1738835,6.465,FALSE
1,"09/04/2010",65.86,2.770,,,,,,210.6228574,7.808,FALSE
21,"09/04/2010",65.74,2.770,,,,,,210.2831653,8.200,FALSE
36,"09/04/2010",68.54,2.743,,,,,,209.4006380,8.464,FALSE
15,"09/04/2010",57.77,2.992,,,,,,131.9408065,8.185,FALSE
14,"09/04/2010",65.45,2.869,,,,,,181.7596377,8.899,FALSE
43,"09/04/2010",64.37,2.770,,,,,,202.6594654,9.593,FALSE
8,"09/04/2010",59.25,2.770,,,,,,213.9580793,6.290,FALSE
35,"09/04/2010",62.62,2.869,,,,,,135.7856359,9.051,FALSE
22,"09/04/2010",57.06,2.849,,,,,,135.7856359,8.348,FALSE
2,"09/04/2010",65.41,2.770,,,,,,210.2831653,8.200,FALSE
25,"09/04/2010",61.36,2.869,,,,,,203.8488134,7.856,FALSE
17,"09/04/2010",34.05,2.877,,,,,,126.6019032,6.635,FALSE
39,"09/04/2010",68.15,2.770,,,,,,209.4006380,8.464,FALSE
11,"09/04/2010",69.57,2.770,,,,,,213.9120595,7.343,FALSE
10,"09/04/2010",65.29,3.004,,,,,,126.6019032,9.524,FALSE
6,"16/04/2010",65.68,2.808,,,,,,211.9942765,7.092,FALSE
24,"16/04/2010",51.08,3.010,,,,,,131.9809000,8.211,FALSE
13,"16/04/2010",50.39,2.915,,,,,,126.5621000,8.107,FALSE
16,"16/04/2010",45.69,2.765,,,,,,189.6628845,6.842,FALSE
29,"16/04/2010",51.14,2.885,,,,,,131.9809000,10.160,FALSE
45,"16/04/2010",54.28,2.899,,,,,,181.6924769,8.899,FALSE
41,"16/04/2010",46.79,2.765,,,,,,189.6628845,7.363,FALSE
30,"16/04/2010",67.87,2.808,,,,,,210.1495463,8.200,FALSE
42,"16/04/2010",69.74,3.109,,,,,,126.5621000,9.524,FALSE
38,"16/04/2010",64.95,3.109,,,,,,126.5621000,14.099,FALSE
3,"16/04/2010",66.98,2.808,,,,,,213.7726889,7.343,FALSE
40,"16/04/2010",43.30,2.885,,,,,,131.9809000,5.435,FALSE
32,"16/04/2010",53.49,2.765,,,,,,189.6628845,8.963,FALSE
34,"16/04/2010",59.18,2.810,,,,,,126.5621000,9.593,FALSE
26,"16/04/2010",36.60,2.885,,,,,,131.9809000,8.512,FALSE
18,"16/04/2010",50.26,2.885,,,,,,131.9809000,9.269,FALSE
12,"16/04/2010",64.95,3.109,,,,,,126.5621000,14.099,FALSE
23,"16/04/2010",44.25,2.885,,,,,,131.9809000,5.435,FALSE
37,"16/04/2010",66.74,2.808,,,,,,209.2691428,8.464,FALSE
20,"16/04/2010",55.43,2.899,,,,,,203.7307486,7.856,FALSE
19,"16/04/2010",49.67,3.010,,,,,,131.9809000,8.185,FALSE
31,"16/04/2010",67.87,2.808,,,,,,210.1495463,8.200,FALSE
9,"16/04/2010",66.09,2.808,,,,,,214.0001817,6.384,FALSE
4,"16/04/2010",56.23,2.810,,,,,,126.5621000,7.896,FALSE
28,"16/04/2010",64.95,3.109,,,,,,126.5621000,14.099,FALSE
5,"16/04/2010",65.30,2.808,,,,,,211.0388528,6.465,FALSE
1,"16/04/2010",66.32,2.808,,,,,,210.4887000,7.808,FALSE
21,"16/04/2010",67.87,2.808,,,,,,210.1495463,8.200,FALSE
36,"16/04/2010",66.74,2.769,,,,,,209.2691428,8.464,FALSE
15,"16/04/2010",49.63,3.010,,,,,,131.9809000,8.185,FALSE
14,"16/04/2010",54.28,2.899,,,,,,181.6924769,8.899,FALSE
43,"16/04/2010",69.46,2.808,,,,,,202.5351571,9.593,FALSE
8,"16/04/2010",62.66,2.808,,,,,,213.8186357,6.290,FALSE
35,"16/04/2010",54.95,2.899,,,,,,135.8272500,9.051,FALSE
22,"16/04/2010",51.14,2.885,,,,,,135.8272500,8.348,FALSE
2,"16/04/2010",68.07,2.808,,,,,,210.1495463,8.200,FALSE
25,"16/04/2010",52.16,2.899,,,,,,203.7307486,7.856,FALSE
17,"16/04/2010",45.22,2.915,,,,,,126.5621000,6.635,FALSE
39,"16/04/2010",66.33,2.808,,,,,,209.2691428,8.464,FALSE
11,"16/04/2010",67.81,2.808,,,,,,213.7726889,7.343,FALSE
10,"16/04/2010",69.74,3.109,,,,,,126.5621000,9.524,FALSE
6,"23/04/2010",64.11,2.795,,,,,,211.9442745,7.092,FALSE
24,"23/04/2010",51.07,3.021,,,,,,132.0226667,8.211,FALSE
13,"23/04/2010",55.66,2.936,,,,,,126.4713333,8.107,FALSE
16,"23/04/2010",44.90,2.776,,,,,,189.6190057,6.842,FALSE
29,"23/04/2010",51.04,2.895,,,,,,132.0226667,10.160,FALSE
45,"23/04/2010",53.47,2.902,,,,,,181.6772564,8.899,FALSE
41,"23/04/2010",45.29,2.776,,,,,,189.6190057,7.363,FALSE
30,"23/04/2010",64.21,2.795,,,,,,210.1000648,8.200,FALSE
42,"23/04/2010",66.42,3.050,,,,,,126.4713333,9.524,FALSE
38,"23/04/2010",64.55,3.050,,,,,,126.4713333,14.099,FALSE
3,"23/04/2010",67.87,2.795,,,,,,213.7221852,7.343,FALSE
40,"23/04/2010",45.85,2.895,,,,,,132.0226667,5.435,FALSE
32,"23/04/2010",50.06,2.776,,,,,,189.6190057,8.963,FALSE
34,"23/04/2010",55.04,2.805,,,,,,126.4713333,9.593,FALSE
26,"23/04/2010",39.68,2.895,,,,,,132.0226667,8.512,FALSE
18,"23/04/2010",50.30,2.895,,,,,,132.0226667,9.269,FALSE
12,"23/04/2010",64.55,3.050,,,,,,126.4713333,14.099,FALSE
23,"23/04/2010",46.40,2.895,,,,,,132.0226667,5.435,FALSE
37,"23/04/2010",68.03,2.795,,,,,,209.2199574,8.464,FALSE
20,"23/04/2010",50.65,2.902,,,,,,203.6905586,7.856,FALSE
19,"23/04/2010",46.87,3.021,,,,,,132.0226667,8.185,FALSE
31,"23/04/2010",64.21,2.795,,,,,,210.1000648,8.200,FALSE
9,"23/04/2010",61.26,2.795,,,,,,213.9496138,6.384,FALSE
4,"23/04/2010",56.87,2.805,,,,,,126.4713333,7.896,FALSE
28,"23/04/2010",64.55,3.050,,,,,,126.4713333,14.099,FALSE
5,"23/04/2010",65.13,2.795,,,,,,210.9891204,6.465,FALSE
1,"23/04/2010",64.84,2.795,,,,,,210.4391228,7.808,FALSE
21,"23/04/2010",64.21,2.795,,,,,,210.1000648,8.200,FALSE
36,"23/04/2010",68.03,2.762,,,,,,209.2199574,8.464,FALSE
15,"23/04/2010",46.54,3.021,,,,,,132.0226667,8.185,FALSE
14,"23/04/2010",53.47,2.902,,,,,,181.6772564,8.899,FALSE
43,"23/04/2010",62.71,2.795,,,,,,202.4831905,9.593,FALSE
8,"23/04/2010",56.10,2.795,,,,,,213.7681190,6.290,FALSE
35,"23/04/2010",53.91,2.902,,,,,,135.8721667,9.051,FALSE
22,"23/04/2010",51.04,2.895,,,,,,135.8721667,8.348,FALSE
2,"23/04/2010",65.11,2.795,,,,,,210.1000648,8.200,FALSE
25,"23/04/2010",46.12,2.902,,,,,,203.6905586,7.856,FALSE
17,"23/04/2010",52.25,2.936,,,,,,126.4713333,6.635,FALSE
39,"23/04/2010",67.64,2.795,,,,,,209.2199574,8.464,FALSE
11,"23/04/2010",68.37,2.795,,,,,,213.7221852,7.343,FALSE
10,"23/04/2010",66.42,3.050,,,,,,126.4713333,9.524,FALSE
6,"30/04/2010",68.91,2.780,,,,,,211.8942725,7.092,FALSE
24,"30/04/2010",51.48,3.042,,,,,,132.0644333,8.211,FALSE
13,"30/04/2010",48.33,2.941,,,,,,126.3805667,8.107,FALSE
16,"30/04/2010",37.75,2.766,,,,,,189.5751270,6.842,FALSE
29,"30/04/2010",50.96,2.935,,,,,,132.0644333,10.160,FALSE
45,"30/04/2010",53.15,2.921,,,,,,181.6620359,8.899,FALSE
41,"30/04/2010",40.20,2.766,,,,,,189.5751270,7.363,FALSE
30,"30/04/2010",66.93,2.780,,,,,,210.0505833,8.200,FALSE
42,"30/04/2010",69.76,3.105,,,,,,126.3805667,9.524,FALSE
38,"30/04/2010",67.38,3.105,,,,,,126.3805667,14.099,FALSE
3,"30/04/2010",70.24,2.780,,,,,,213.6716815,7.343,FALSE
40,"30/04/2010",46.50,2.935,,,,,,132.0644333,5.435,FALSE
32,"30/04/2010",47.51,2.766,,,,,,189.5751270,8.963,FALSE
34,"30/04/2010",56.58,2.787,,,,,,126.3805667,9.593,FALSE
26,"30/04/2010",40.56,2.935,,,,,,132.0644333,8.512,FALSE
18,"30/04/2010",51.12,2.935,,,,,,132.0644333,9.269,FALSE
12,"30/04/2010",67.38,3.105,,,,,,126.3805667,14.099,FALSE
23,"30/04/2010",45.47,2.935,,,,,,132.0644333,5.435,FALSE
37,"30/04/2010",70.90,2.780,,,,,,209.1707720,8.464,FALSE
20,"30/04/2010",54.75,2.921,,,,,,203.6503685,7.856,FALSE
19,"30/04/2010",49.89,3.042,,,,,,132.0644333,8.185,FALSE
31,"30/04/2010",66.93,2.780,,,,,,210.0505833,8.200,FALSE
9,"30/04/2010",66.07,2.780,,,,,,213.8990459,6.384,FALSE
4,"30/04/2010",53.04,2.787,,,,,,126.3805667,7.896,FALSE
28,"30/04/2010",67.38,3.105,,,,,,126.3805667,14.099,FALSE
5,"30/04/2010",67.53,2.780,,,,,,210.9393880,6.465,FALSE
1,"30/04/2010",67.41,2.780,,,,,,210.3895456,7.808,FALSE
21,"30/04/2010",66.93,2.780,,,,,,210.0505833,8.200,FALSE
36,"30/04/2010",70.90,2.725,,,,,,209.1707720,8.464,FALSE
15,"30/04/2010",49.09,3.042,,,,,,132.0644333,8.185,FALSE
14,"30/04/2010",53.15,2.921,,,,,,181.6620359,8.899,FALSE
43,"30/04/2010",66.91,2.780,,,,,,202.4312238,9.593,FALSE
8,"30/04/2010",61.01,2.780,,,,,,213.7176024,6.290,FALSE
35,"30/04/2010",53.55,2.921,,,,,,135.9170833,9.051,FALSE
22,"30/04/2010",50.96,2.935,,,,,,135.9170833,8.348,FALSE
2,"30/04/2010",66.98,2.780,,,,,,210.0505833,8.200,FALSE
25,"30/04/2010",50.97,2.921,,,,,,203.6503685,7.856,FALSE
17,"30/04/2010",43.82,2.941,,,,,,126.3805667,6.635,FALSE
39,"30/04/2010",70.03,2.780,,,,,,209.1707720,8.464,FALSE
11,"30/04/2010",71.13,2.780,,,,,,213.6716815,7.343,FALSE
10,"30/04/2010",69.76,3.105,,,,,,126.3805667,9.524,FALSE
6,"07/05/2010",73.68,2.835,,,,,,211.8442706,7.092,FALSE
24,"07/05/2010",66.65,3.095,,,,,,132.1062000,8.211,FALSE
13,"07/05/2010",44.42,2.948,,,,,,126.2898000,8.107,FALSE
16,"07/05/2010",37.43,2.771,,,,,,189.5312483,6.842,FALSE
29,"07/05/2010",63.81,2.981,,,,,,132.1062000,10.160,FALSE
45,"07/05/2010",70.75,2.966,,,,,,181.6468154,8.899,FALSE
41,"07/05/2010",41.50,2.771,,,,,,189.5312483,7.363,FALSE
30,"07/05/2010",70.87,2.835,,,,,,210.0011018,8.200,FALSE
42,"07/05/2010",71.06,3.127,,,,,,126.2898000,9.524,FALSE
38,"07/05/2010",70.15,3.127,,,,,,126.2898000,14.099,FALSE
3,"07/05/2010",73.47,2.835,,,,,,213.6211778,7.343,FALSE
40,"07/05/2010",60.05,2.981,,,,,,132.1062000,5.435,FALSE
32,"07/05/2010",48.94,2.771,,,,,,189.5312483,8.963,FALSE
34,"07/05/2010",57.39,2.836,,,,,,126.2898000,9.593,FALSE
26,"07/05/2010",54.72,2.981,,,,,,132.1062000,8.512,FALSE
18,"07/05/2010",65.64,2.981,,,,,,132.1062000,9.269,FALSE
12,"07/05/2010",70.15,3.127,,,,,,126.2898000,14.099,FALSE
23,"07/05/2010",61.04,2.981,,,,,,132.1062000,5.435,FALSE
37,"07/05/2010",75.56,2.835,,,,,,209.1215867,8.464,FALSE
20,"07/05/2010",66.74,2.966,,,,,,203.6101784,7.856,FALSE
19,"07/05/2010",62.54,3.095,,,,,,132.1062000,8.185,FALSE
31,"07/05/2010",70.87,2.835,,,,,,210.0011018,8.200,FALSE
9,"07/05/2010",68.58,2.835,,,,,,213.8484780,6.384,FALSE
4,"07/05/2010",56.77,2.836,,,,,,126.2898000,7.896,FALSE
28,"07/05/2010",70.15,3.127,,,,,,126.2898000,14.099,FALSE
5,"07/05/2010",71.53,2.835,,,,,,210.8896556,6.465,FALSE
1,"07/05/2010",72.55,2.835,,,,,,210.3399684,7.808,FALSE
21,"07/05/2010",70.87,2.835,,,,,,210.0011018,8.200,FALSE
36,"07/05/2010",75.56,2.786,,,,,,209.1215867,8.464,FALSE
15,"07/05/2010",63.16,3.095,,,,,,132.1062000,8.185,FALSE
14,"07/05/2010",70.75,2.966,,,,,,181.6468154,8.899,FALSE
43,"07/05/2010",67.16,2.835,,,,,,202.3792571,9.593,FALSE
8,"07/05/2010",62.68,2.835,,,,,,213.6670857,6.290,FALSE
35,"07/05/2010",69.02,2.966,,,,,,135.9620000,9.051,FALSE
22,"07/05/2010",63.81,2.981,,,,,,135.9620000,8.348,FALSE
2,"07/05/2010",71.28,2.835,,,,,,210.0011018,8.200,FALSE
25,"07/05/2010",63.67,2.966,,,,,,203.6101784,7.856,FALSE
17,"07/05/2010",40.26,2.948,,,,,,126.2898000,6.635,FALSE
39,"07/05/2010",74.86,2.835,,,,,,209.1215867,8.464,FALSE
11,"07/05/2010",75.57,2.835,,,,,,213.6211778,7.343,FALSE
10,"07/05/2010",71.06,3.127,,,,,,126.2898000,9.524,FALSE
6,"14/05/2010",74.95,2.854,,,,,,211.8421769,7.092,FALSE
24,"14/05/2010",51.31,3.112,,,,,,132.1521290,8.211,FALSE
13,"14/05/2010",50.15,2.962,,,,,,126.2085484,8.107,FALSE
16,"14/05/2010",41.26,2.788,,,,,,189.4904116,6.842,FALSE
29,"14/05/2010",50.99,2.983,,,,,,132.1521290,10.160,FALSE
45,"14/05/2010",54.26,2.982,,,,,,181.6612792,8.899,FALSE
41,"14/05/2010",40.23,2.788,,,,,,189.4904116,7.363,FALSE
30,"14/05/2010",73.08,2.854,,,,,,209.9984585,8.200,FALSE
42,"14/05/2010",73.88,3.145,,,,,,126.2085484,9.524,FALSE
38,"14/05/2010",68.44,3.145,,,,,,126.2085484,14.099,FALSE
3,"14/05/2010",77.18,2.854,,,,,,213.6196139,7.343,FALSE
40,"14/05/2010",45.50,2.983,,,,,,132.1521290,5.435,FALSE
32,"14/05/2010",46.42,2.788,,,,,,189.4904116,8.963,FALSE
34,"14/05/2010",60.74,2.845,,,,,,126.2085484,9.593,FALSE
26,"14/05/2010",39.08,2.983,,,,,,132.1521290,8.512,FALSE
18,"14/05/2010",49.90,2.983,,,,,,132.1521290,9.269,FALSE
12,"14/05/2010",68.44,3.145,,,,,,126.2085484,14.099,FALSE
23,"14/05/2010",45.33,2.983,,,,,,132.1521290,5.435,FALSE
37,"14/05/2010",77.53,2.854,,,,,,209.1185360,8.464,FALSE
20,"14/05/2010",55.91,2.982,,,,,,203.6133915,7.856,FALSE
19,"14/05/2010",46.53,3.112,,,,,,132.1521290,8.185,FALSE
31,"14/05/2010",73.08,2.854,,,,,,209.9984585,8.200,FALSE
9,"14/05/2010",70.53,2.854,,,,,,213.8469819,6.384,FALSE
4,"14/05/2010",62.35,2.845,,,,,,126.2085484,7.896,FALSE
28,"14/05/2010",68.44,3.145,,,,,,126.2085484,14.099,FALSE
5,"14/05/2010",74.79,2.854,,,,,,210.8872772,6.465,FALSE
1,"14/05/2010",74.78,2.854,,,,,,210.3374261,7.808,FALSE
21,"14/05/2010",73.08,2.854,,,,,,209.9984585,8.200,FALSE
36,"14/05/2010",77.53,2.805,,,,,,209.1185360,8.464,FALSE
15,"14/05/2010",47.13,3.112,,,,,,132.1521290,8.185,FALSE
14,"14/05/2010",54.26,2.982,,,,,,181.6612792,8.899,FALSE
43,"14/05/2010",72.14,2.854,,,,,,202.3705092,9.593,FALSE
8,"14/05/2010",61.35,2.854,,,,,,213.6655355,6.290,FALSE
35,"14/05/2010",53.82,2.982,,,,,,136.0103940,9.051,FALSE
22,"14/05/2010",50.99,2.983,,,,,,136.0103940,8.348,FALSE
2,"14/05/2010",73.31,2.854,,,,,,209.9984585,8.200,FALSE
25,"14/05/2010",50.27,2.982,,,,,,203.6133915,7.856,FALSE
17,"14/05/2010",47.28,2.962,,,,,,126.2085484,6.635,FALSE
39,"14/05/2010",77.49,2.854,,,,,,209.1185360,8.464,FALSE
11,"14/05/2010",77.64,2.854,,,,,,213.6196139,7.343,FALSE
10,"14/05/2010",73.88,3.145,,,,,,126.2085484,9.524,FALSE
6,"21/05/2010",74.80,2.826,,,,,,212.1275324,7.092,FALSE
24,"21/05/2010",60.44,3.096,,,,,,132.2230323,8.211,FALSE
13,"21/05/2010",57.71,2.950,,,,,,126.1843871,8.107,FALSE
16,"21/05/2010",47.34,2.776,,,,,,189.4678270,6.842,FALSE
29,"21/05/2010",59.99,2.961,,,,,,132.2230323,10.160,FALSE
45,"21/05/2010",62.62,2.958,,,,,,181.8538486,8.899,FALSE
41,"21/05/2010",50.59,2.776,,,,,,189.4678270,7.363,FALSE
30,"21/05/2010",74.24,2.826,,,,,,210.2768443,8.200,FALSE
42,"21/05/2010",78.32,3.120,,,,,,126.1843871,9.524,FALSE
38,"21/05/2010",76.20,3.120,,,,,,126.1843871,14.099,FALSE
3,"21/05/2010",75.81,2.826,,,,,,213.9116886,7.343,FALSE
40,"21/05/2010",56.75,2.961,,,,,,132.2230323,5.435,FALSE
32,"21/05/2010",55.89,2.776,,,,,,189.4678270,8.963,FALSE
34,"21/05/2010",63.99,2.820,,,,,,126.1843871,9.593,FALSE
26,"21/05/2010",50.81,2.961,,,,,,132.2230323,8.512,FALSE
18,"21/05/2010",60.27,2.961,,,,,,132.2230323,9.269,FALSE
12,"21/05/2010",76.20,3.120,,,,,,126.1843871,14.099,FALSE
23,"21/05/2010",57.94,2.961,,,,,,132.2230323,5.435,FALSE
37,"21/05/2010",77.34,2.826,,,,,,209.3922937,8.464,FALSE
20,"21/05/2010",60.38,2.958,,,,,,203.8770235,7.856,FALSE
19,"21/05/2010",57.53,3.096,,,,,,132.2230323,8.185,FALSE
31,"21/05/2010",74.24,2.826,,,,,,210.2768443,8.200,FALSE
9,"21/05/2010",71.50,2.826,,,,,,214.1399162,6.384,FALSE
4,"21/05/2010",67.40,2.820,,,,,,126.1843871,7.896,FALSE
28,"21/05/2010",76.20,3.120,,,,,,126.1843871,14.099,FALSE
5,"21/05/2010",75.20,2.826,,,,,,211.1690230,6.465,FALSE
1,"21/05/2010",76.44,2.826,,,,,,210.6170934,7.808,FALSE
21,"21/05/2010",74.24,2.826,,,,,,210.2768443,8.200,FALSE
36,"21/05/2010",77.34,2.767,,,,,,209.3922937,8.464,FALSE
15,"21/05/2010",59.09,3.096,,,,,,132.2230323,8.185,FALSE
14,"21/05/2010",62.62,2.958,,,,,,181.8538486,8.899,FALSE
43,"21/05/2010",74.74,2.826,,,,,,202.6210737,9.593,FALSE
8,"21/05/2010",66.03,2.826,,,,,,213.9577839,6.290,FALSE
35,"21/05/2010",63.31,2.958,,,,,,136.0796521,9.051,FALSE
22,"21/05/2010",59.99,2.961,,,,,,136.0796521,8.348,FALSE
2,"21/05/2010",74.83,2.826,,,,,,210.2768443,8.200,FALSE
25,"21/05/2010",57.17,2.958,,,,,,203.8770235,7.856,FALSE
17,"21/05/2010",53.94,2.950,,,,,,126.1843871,6.635,FALSE
39,"21/05/2010",76.67,2.826,,,,,,209.3922937,8.464,FALSE
11,"21/05/2010",76.97,2.826,,,,,,213.9116886,7.343,FALSE
10,"21/05/2010",78.32,3.120,,,,,,126.1843871,9.524,FALSE
6,"28/05/2010",78.89,2.759,,,,,,212.4128880,7.092,FALSE
24,"28/05/2010",69.59,3.046,,,,,,132.2939355,8.211,FALSE
13,"28/05/2010",53.11,2.908,,,,,,126.1602258,8.107,FALSE
16,"28/05/2010",52.08,2.737,,,,,,189.4452425,6.842,FALSE
29,"28/05/2010",65.64,2.906,,,,,,132.2939355,10.160,FALSE
45,"28/05/2010",69.27,2.899,,,,,,182.0464181,8.899,FALSE
41,"28/05/2010",56.97,2.737,,,,,,189.4452425,7.363,FALSE
30,"28/05/2010",80.94,2.759,,,,,,210.5552301,8.200,FALSE
42,"28/05/2010",76.67,3.058,,,,,,126.1602258,9.524,FALSE
38,"28/05/2010",67.84,3.058,,,,,,126.1602258,14.099,FALSE
3,"28/05/2010",78.60,2.759,,,,,,214.2037634,7.343,FALSE
40,"28/05/2010",67.88,2.906,,,,,,132.2939355,5.435,FALSE
32,"28/05/2010",64.69,2.737,,,,,,189.4452425,8.963,FALSE
34,"28/05/2010",68.68,2.756,,,,,,126.1602258,9.593,FALSE
26,"28/05/2010",61.65,2.906,,,,,,132.2939355,8.512,FALSE
18,"28/05/2010",69.12,2.906,,,,,,132.2939355,9.269,FALSE
12,"28/05/2010",67.84,3.058,,,,,,126.1602258,14.099,FALSE
23,"28/05/2010",69.26,2.906,,,,,,132.2939355,5.435,FALSE
37,"28/05/2010",80.87,2.759,,,,,,209.6660514,8.464,FALSE
20,"28/05/2010",70.97,2.899,,,,,,204.1406556,7.856,FALSE
19,"28/05/2010",68.85,3.046,,,,,,132.2939355,8.185,FALSE
31,"28/05/2010",80.94,2.759,,,,,,210.5552301,8.200,FALSE
9,"28/05/2010",77.12,2.759,,,,,,214.4328505,6.384,FALSE
4,"28/05/2010",67.73,2.756,,,,,,126.1602258,7.896,FALSE
28,"28/05/2010",67.84,3.058,,,,,,126.1602258,14.099,FALSE
5,"28/05/2010",79.81,2.759,,,,,,211.4507688,6.465,FALSE
1,"28/05/2010",80.44,2.759,,,,,,210.8967606,7.808,FALSE
21,"28/05/2010",80.94,2.759,,,,,,210.5552301,8.200,FALSE
36,"28/05/2010",80.87,2.716,,,,,,209.6660514,8.464,FALSE
15,"28/05/2010",70.61,3.046,,,,,,132.2939355,8.185,FALSE
14,"28/05/2010",69.27,2.899,,,,,,182.0464181,8.899,FALSE
43,"28/05/2010",78.59,2.759,,,,,,202.8716382,9.593,FALSE
8,"28/05/2010",74.71,2.759,,,,,,214.2500323,6.290,FALSE
35,"28/05/2010",67.88,2.899,,,,,,136.1489101,9.051,FALSE
22,"28/05/2010",65.64,2.906,,,,,,136.1489101,8.348,FALSE
2,"28/05/2010",81.13,2.759,,,,,,210.5552301,8.200,FALSE
25,"28/05/2010",69.31,2.899,,,,,,204.1406556,7.856,FALSE
17,"28/05/2010",48.19,2.908,,,,,,126.1602258,6.635,FALSE
39,"28/05/2010",80.22,2.759,,,,,,209.6660514,8.464,FALSE
11,"28/05/2010",79.69,2.759,,,,,,214.2037634,7.343,FALSE
10,"28/05/2010",76.67,3.058,,,,,,126.1602258,9.524,FALSE
6,"04/06/2010",79.44,2.705,,,,,,212.6982436,7.092,FALSE
24,"04/06/2010",71.99,3.006,,,,,,132.3648387,8.211,FALSE
13,"04/06/2010",59.85,2.871,,,,,,126.1360645,8.107,FALSE
16,"04/06/2010",53.76,2.700,,,,,,189.4226580,6.842,FALSE
29,"04/06/2010",69.49,2.857,,,,,,132.3648387,10.160,FALSE
45,"04/06/2010",75.93,2.847,,,,,,182.2389876,8.899,FALSE
41,"04/06/2010",60.13,2.700,,,,,,189.4226580,7.363,FALSE
30,"04/06/2010",82.68,2.705,,,,,,210.8336160,8.200,FALSE
42,"04/06/2010",82.82,2.941,,,,,,126.1360645,9.524,FALSE
38,"04/06/2010",81.39,2.941,,,,,,126.1360645,14.099,FALSE
3,"04/06/2010",78.53,2.705,,,,,,214.4958382,7.343,FALSE
40,"04/06/2010",65.70,2.857,,,,,,132.3648387,5.435,FALSE
32,"04/06/2010",66.69,2.700,,,,,,189.4226580,8.963,FALSE
34,"04/06/2010",72.17,2.701,,,,,,126.1360645,9.593,FALSE
26,"04/06/2010",58.46,2.857,,,,,,132.3648387,8.512,FALSE
18,"04/06/2010",70.28,2.857,,,,,,132.3648387,9.269,FALSE
12,"04/06/2010",81.39,2.941,,,,,,126.1360645,14.099,FALSE
23,"04/06/2010",64.94,2.857,,,,,,132.3648387,5.435,FALSE
37,"04/06/2010",79.93,2.705,,,,,,209.9398091,8.464,FALSE
20,"04/06/2010",72.52,2.847,,,,,,204.4042877,7.856,FALSE
19,"04/06/2010",68.88,3.006,,,,,,132.3648387,8.185,FALSE
31,"04/06/2010",82.68,2.705,,,,,,210.8336160,8.200,FALSE
9,"04/06/2010",79.65,2.705,,,,,,214.7257848,6.384,FALSE
4,"04/06/2010",70.83,2.701,,,,,,126.1360645,7.896,FALSE
28,"04/06/2010",81.39,2.941,,,,,,126.1360645,14.099,FALSE
5,"04/06/2010",79.54,2.705,,,,,,211.7325146,6.465,FALSE
1,"04/06/2010",80.69,2.705,,,,,,211.1764278,7.808,FALSE
21,"04/06/2010",82.68,2.705,,,,,,210.8336160,8.200,FALSE
36,"04/06/2010",79.93,2.664,,,,,,209.9398091,8.464,FALSE
15,"04/06/2010",69.99,3.006,,,,,,132.3648387,8.185,FALSE
14,"04/06/2010",75.93,2.847,,,,,,182.2389876,8.899,FALSE
43,"04/06/2010",82.76,2.705,,,,,,203.1222028,9.593,FALSE
8,"04/06/2010",75.71,2.705,,,,,,214.5422806,6.290,FALSE
