COMMENT_ID,CUSTOMER_ID,COMMENT_DT,CHANNEL_TYPE,CHANNEL_ID,COMMENT_TEXT
T00008374,155648,2018-03-19 09:32:00.000,W,W0000201191,Sample comment
T00008375,123628,2018-03-19 09:43:00.000,C,C0000506602,Sample comment
T00008376,91608,2018-03-19 09:43:00.000,C,C0000505033,Sample comment
T00008377,155648,2018-03-19 09:43:00.000,C,C0000507051,Sample comment
T00008378,125259,2018-03-19 09:58:00.000,C,C0000506677,Sample comment
T00008379,93239,2018-03-19 09:58:00.000,C,C0000505110,Sample comment
T00008380,251290,2018-03-19 09:58:00.000,C,C0000507722,Sample comment
T00008381,97796,2018-03-19 12:22:00.000,C,C0000505358,Sample comment
T00008382,97796,2018-03-19 12:25:00.000,W,W0000201194,Sample comment
T00008383,129816,2018-03-19 12:25:00.000,W,W0000201195,Sample comment
T00008384,1100088,2018-03-19 12:53:00.000,C,C0000507819,Sample comment
T00008385,178773,2018-03-19 12:53:00.000,C,C0000507215,Sample comment
T00008386,114733,2018-03-19 12:53:00.000,C,C0000506190,Sample comment
T00008387,103041,2018-03-19 13:53:00.000,C,C0000505600,Sample comment
T00008388,71021,2018-03-19 13:53:00.000,C,C0000504026,Sample comment
T00008389,141480,2018-03-19 13:59:00.000,C,C0000506929,Sample comment
T00008390,109460,2018-03-19 13:59:00.000,C,C0000505904,Sample comment
T00008391,173500,2018-03-19 13:59:00.000,C,C0000507175,Sample comment
T00008392,90713,2018-03-19 14:13:00.000,W,W0000201208,Sample comment
T00008393,122733,2018-03-19 14:13:00.000,W,W0000201209,Sample comment
T00008394,161631,2018-03-19 15:45:00.000,W,W0000201224,Sample comment
T00008395,97591,2018-03-19 15:45:00.000,W,W0000201222,Sample comment
T00008396,129611,2018-03-19 15:45:00.000,W,W0000201223,Sample comment
T00008397,106934,2018-03-19 17:51:00.000,W,W0000201239,Sample comment
T00008398,110896,2018-03-19 18:14:00.000,C,C0000505966,Sample comment
T00008399,204956,2018-03-19 18:14:00.000,C,C0000507405,Sample comment
T00008400,174936,2018-03-19 18:14:00.000,C,C0000507183,Sample comment
T00008401,111314,2018-03-19 18:24:00.000,W,W0000201242,Sample comment
T00008402,143334,2018-03-19 18:24:00.000,W,W0000201243,Sample comment
T00008403,126584,2018-03-19 23:53:00.000,W,W0000201256,Sample comment
T00008404,94564,2018-03-19 23:53:00.000,W,W0000201255,Sample comment
T00008405,100378,2018-03-20 00:46:00.000,W,W0000201259,Sample comment
T00008406,68358,2018-03-20 00:46:00.000,W,W0000201258,Sample comment
T00008407,132398,2018-03-20 00:46:00.000,W,W0000201260,Sample comment
T00008408,100237,2018-03-20 01:08:00.000,C,C0000505463,Sample comment
T00008409,68217,2018-03-20 01:08:00.000,C,C0000503891,Sample comment
T00008410,153708,2018-03-20 01:10:00.000,W,W0000201271,Sample comment
T00008411,215748,2018-03-20 01:10:00.000,W,W0000201273,Sample comment
T00008412,89668,2018-03-20 01:10:00.000,W,W0000201268,Sample comment
T00008413,121688,2018-03-20 01:10:00.000,W,W0000201270,Sample comment
T00008414,121688,2018-03-20 01:16:00.000,C,C0000506495,Sample comment
T00008415,89668,2018-03-20 01:16:00.000,C,C0000504922,Sample comment
T00008416,185728,2018-03-20 01:16:00.000,C,C0000507250,Sample comment
T00008417,163747,2018-03-20 02:51:00.000,W,W0000201291,Sample comment
T00008418,67687,2018-03-20 02:51:00.000,W,W0000201289,Sample comment
T00008419,99707,2018-03-20 02:51:00.000,W,W0000201290,Sample comment
T00008420,111467,2018-03-20 02:54:00.000,C,C0000506014,Sample comment
T00008421,201909,2018-03-20 06:03:00.000,C,C0000507387,Sample comment
T00008422,139869,2018-03-20 06:03:00.000,C,C0000506924,Sample comment
T00008423,107849,2018-03-20 06:03:00.000,C,C0000505808,Sample comment
T00008424,117594,2018-03-20 08:55:00.000,W,W0000201313,Sample comment
T00008425,85574,2018-03-20 08:55:00.000,W,W0000201312,Sample comment
T00008426,211654,2018-03-20 08:55:00.000,W,W0000201314,Sample comment
T00008427,85574,2018-03-20 08:56:00.000,C,C0000504762,Sample comment
T00008428,117594,2018-03-20 08:56:00.000,C,C0000506322,Sample comment
T00008429,72950,2018-03-20 09:53:00.000,C,C0000504103,Sample comment
T00008430,104970,2018-03-20 09:53:00.000,C,C0000505678,Sample comment
T00008431,72950,2018-03-20 09:55:00.000,W,W0000201317,Sample comment
T00008432,169010,2018-03-20 09:55:00.000,W,W0000201319,Sample comment
T00008433,104970,2018-03-20 09:55:00.000,W,W0000201318,Sample comment
T00008434,103168,2018-03-20 12:20:00.000,W,W0000201329,Sample comment
T00008435,71148,2018-03-20 12:20:00.000,W,W0000201328,Sample comment
T00008436,91301,2018-03-20 13:56:00.000,C,C0000505008,Sample comment
T00008437,123321,2018-03-20 13:56:00.000,C,C0000506576,Sample comment
T00008438,155341,2018-03-20 13:56:00.000,C,C0000507046,Sample comment
T00008439,187361,2018-03-20 13:56:00.000,C,C0000507264,Sample comment
T00008440,217381,2018-03-20 13:56:00.000,C,C0000507478,Sample comment
T00008441,240375,2018-03-20 14:22:00.000,C,C0000507654,Sample comment
T00008442,114344,2018-03-20 14:22:00.000,C,C0000506163,Sample comment
T00008443,93239,2018-03-20 16:07:00.000,W,W0000201353,Sample comment
T00008444,125259,2018-03-20 16:07:00.000,W,W0000201354,Sample comment
T00008445,166412,2018-03-20 19:45:00.000,W,W0000201363,Sample comment
T00008446,70352,2018-03-20 19:45:00.000,W,W0000201361,Sample comment
T00008447,102372,2018-03-20 19:45:00.000,W,W0000201362,Sample comment
T00008448,70352,2018-03-20 19:48:00.000,C,C0000503998,Sample comment
T00008449,102372,2018-03-20 19:48:00.000,C,C0000505571,Sample comment
T00008450,103041,2018-03-20 19:54:00.000,W,W0000201370,Sample comment
T00008451,167081,2018-03-20 19:54:00.000,W,W0000201371,Sample comment
T00008452,71021,2018-03-20 19:54:00.000,W,W0000201369,Sample comment
T00008453,185109,2018-03-20 20:14:00.000,C,C0000507249,Sample comment
T00008454,153089,2018-03-20 20:14:00.000,C,C0000507029,Sample comment
T00008455,89049,2018-03-20 20:14:00.000,C,C0000504896,Sample comment
T00008456,121069,2018-03-20 20:14:00.000,C,C0000506468,Sample comment
T00008457,113666,2018-03-21 01:24:00.000,C,C0000506128,Sample comment
T00008458,113666,2018-03-21 01:30:00.000,W,W0000201396,Sample comment
T00008459,239697,2018-03-21 01:30:00.000,W,W0000201397,Sample comment
T00008460,115418,2018-03-21 01:31:00.000,W,W0000201398,Sample comment
T00008461,241449,2018-03-21 01:31:00.000,W,W0000201400,Sample comment
T00008462,209478,2018-03-21 01:31:00.000,W,W0000201399,Sample comment
T00008463,1100070,2018-03-21 01:31:00.000,W,W0000201401,Sample comment
T00008464,115418,2018-03-21 01:43:00.000,C,C0000506225,Sample comment
T00008465,1100070,2018-03-21 01:43:00.000,C,C0000507798,Sample comment
T00008466,66064,2018-03-21 02:05:00.000,C,C0000503790,Sample comment
T00008467,98084,2018-03-21 02:05:00.000,C,C0000505383,Sample comment
T00008468,205894,2018-03-21 03:40:00.000,W,W0000201423,Sample comment
T00008469,237865,2018-03-21 03:40:00.000,W,W0000201424,Sample comment
T00008470,111834,2018-03-21 03:40:00.000,W,W0000201422,Sample comment
T00008471,111834,2018-03-21 03:44:00.000,C,C0000506047,Sample comment
T00008472,100465,2018-03-21 05:32:00.000,C,C0000505475,Sample comment
T00008473,68445,2018-03-21 05:32:00.000,C,C0000503903,Sample comment
T00008474,110674,2018-03-21 05:55:00.000,C,C0000505951,Sample comment
T00008475,142694,2018-03-21 05:55:00.000,C,C0000506940,Sample comment
T00008476,134759,2018-03-21 06:34:00.000,C,C0000506878,Sample comment
T00008477,102739,2018-03-21 06:34:00.000,C,C0000505587,Sample comment
T00008478,196799,2018-03-21 06:34:00.000,C,C0000507348,Sample comment
T00008479,70719,2018-03-21 06:34:00.000,C,C0000504013,Sample comment
T00008480,166779,2018-03-21 06:38:00.000,W,W0000201443,Sample comment
T00008481,70719,2018-03-21 06:38:00.000,W,W0000201441,Sample comment
T00008482,102739,2018-03-21 06:38:00.000,W,W0000201442,Sample comment
T00008483,68358,2018-03-21 10:05:00.000,C,C0000503896,Sample comment
T00008484,100378,2018-03-21 10:05:00.000,C,C0000505468,Sample comment
T00008485,132398,2018-03-21 10:05:00.000,C,C0000506868,Sample comment
T00008486,114541,2018-03-21 12:12:00.000,C,C0000506177,Sample comment
T00008487,110685,2018-03-21 13:02:00.000,C,C0000505954,Sample comment
T00008488,178060,2018-03-21 15:40:00.000,W,W0000201482,Sample comment
T00008489,114020,2018-03-21 15:40:00.000,W,W0000201481,Sample comment
T00008490,106614,2018-03-21 16:10:00.000,C,C0000505758,Sample comment
T00008491,172802,2018-03-21 17:15:00.000,W,W0000201505,Sample comment
T00008492,108762,2018-03-21 17:15:00.000,W,W0000201504,Sample comment
T00008493,108762,2018-03-21 17:19:00.000,C,C0000505859,Sample comment
T00008494,118842,2018-03-21 17:35:00.000,C,C0000506369,Sample comment
T00008495,86822,2018-03-21 17:35:00.000,C,C0000504806,Sample comment
T00008496,244873,2018-03-21 17:35:00.000,C,C0000507684,Sample comment
T00008497,182882,2018-03-21 17:35:00.000,C,C0000507236,Sample comment
T00008498,86822,2018-03-21 17:42:00.000,W,W0000201515,Sample comment
T00008499,118842,2018-03-21 17:42:00.000,W,W0000201516,Sample comment
T00008500,201359,2018-03-21 18:32:00.000,C,C0000507377,Sample comment
T00008501,107299,2018-03-21 18:32:00.000,C,C0000505784,Sample comment
T00008502,171339,2018-03-21 18:32:00.000,C,C0000507155,Sample comment
T00008503,107299,2018-03-21 18:33:00.000,W,W0000201529,Sample comment
T00008504,171339,2018-03-21 18:33:00.000,W,W0000201530,Sample comment
T00008505,233330,2018-03-21 18:33:00.000,W,W0000201531,Sample comment
T00008506,106044,2018-03-21 21:23:00.000,W,W0000201544,Sample comment
T00008507,74024,2018-03-21 21:23:00.000,W,W0000201543,Sample comment
T00008508,173500,2018-03-21 22:49:00.000,W,W0000201556,Sample comment
T00008509,109460,2018-03-21 22:49:00.000,W,W0000201554,Sample comment
T00008510,235491,2018-03-21 22:49:00.000,W,W0000201557,Sample comment
T00008511,69489,2018-03-22 02:32:00.000,C,C0000503952,Sample comment
T00008512,101509,2018-03-22 02:32:00.000,C,C0000505526,Sample comment
T00008513,165549,2018-03-22 02:32:00.000,C,C0000507121,Sample comment
T00008514,227540,2018-03-22 02:32:00.000,C,C0000507560,Sample comment
T00008515,120585,2018-03-22 02:43:00.000,W,W0000201580,Sample comment
T00008516,184625,2018-03-22 02:43:00.000,W,W0000201582,Sample comment
T00008517,246616,2018-03-22 02:43:00.000,W,W0000201583,Sample comment
T00008518,88565,2018-03-22 02:43:00.000,W,W0000201578,Sample comment
T00008519,90690,2018-03-22 03:46:00.000,C,C0000504973,Sample comment
T00008520,216770,2018-03-22 03:46:00.000,C,C0000507471,Sample comment
T00008521,122710,2018-03-22 03:46:00.000,C,C0000506540,Sample comment
T00008522,72963,2018-03-22 04:26:00.000,W,W0000201590,Sample comment
T00008523,104983,2018-03-22 04:26:00.000,W,W0000201591,Sample comment
T00008524,231014,2018-03-22 04:26:00.000,W,W0000201592,Sample comment
T00008525,126234,2018-03-22 05:15:00.000,W,W0000201600,Sample comment
T00008526,190274,2018-03-22 05:15:00.000,W,W0000201601,Sample comment
T00008527,94214,2018-03-22 05:15:00.000,W,W0000201599,Sample comment
T00008528,123701,2018-03-22 06:12:00.000,C,C0000506605,Sample comment
T00008529,91681,2018-03-22 06:12:00.000,C,C0000505036,Sample comment
T00008530,109707,2018-03-22 06:38:00.000,W,W0000201617,Sample comment
T00008531,109707,2018-03-22 06:44:00.000,C,C0000505910,Sample comment
T00008532,111178,2018-03-22 08:09:00.000,C,C0000505987,Sample comment
T00008533,99858,2018-03-22 09:50:00.000,C,C0000505446,Sample comment
T00008534,67838,2018-03-22 09:50:00.000,C,C0000503869,Sample comment
T00008535,161379,2018-03-22 12:30:00.000,C,C0000507094,Sample comment
T00008536,97339,2018-03-22 12:30:00.000,C,C0000505332,Sample comment
T00008537,191399,2018-03-22 12:30:00.000,C,C0000507304,Sample comment
T00008538,164277,2018-03-22 12:37:00.000,W,W0000201671,Sample comment
T00008539,194297,2018-03-22 12:37:00.000,W,W0000201672,Sample comment
T00008540,100237,2018-03-22 12:37:00.000,W,W0000201670,Sample comment
T00008541,68217,2018-03-22 12:37:00.000,W,W0000201669,Sample comment
T00008542,93658,2018-03-22 15:44:00.000,C,C0000505137,Sample comment
T00008543,125678,2018-03-22 15:44:00.000,C,C0000506697,Sample comment
T00008544,219738,2018-03-22 15:44:00.000,C,C0000507494,Sample comment
T00008545,93658,2018-03-22 15:47:00.000,W,W0000201684,Sample comment
T00008546,125678,2018-03-22 15:47:00.000,W,W0000201686,Sample comment
T00008547,99976,2018-03-22 16:30:00.000,W,W0000201690,Sample comment
T00008548,67956,2018-03-22 16:30:00.000,W,W0000201689,Sample comment
T00008549,99976,2018-03-22 16:47:00.000,C,C0000505451,Sample comment
T00008550,67956,2018-03-22 16:47:00.000,C,C0000503874,Sample comment
T00008551,97134,2018-03-22 17:31:00.000,W,W0000201699,Sample comment
T00008552,223165,2018-03-22 17:31:00.000,W,W0000201700,Sample comment
T00008553,106162,2018-03-22 17:54:00.000,C,C0000505733,Sample comment
T00008554,240572,2018-03-22 18:13:00.000,W,W0000201726,Sample comment
T00008555,208601,2018-03-22 18:13:00.000,W,W0000201725,Sample comment
T00008556,114541,2018-03-22 18:13:00.000,W,W0000201724,Sample comment
T00008557,136764,2018-03-22 18:46:00.000,C,C0000506895,Sample comment
T00008558,168784,2018-03-22 18:46:00.000,C,C0000507139,Sample comment
T00008559,104744,2018-03-22 18:46:00.000,C,C0000505669,Sample comment
T00008560,72724,2018-03-22 18:46:00.000,C,C0000504095,Sample comment
T00008561,237535,2018-03-22 20:01:00.000,W,W0000201735,Sample comment
T00008562,143524,2018-03-22 20:01:00.000,W,W0000201734,Sample comment
T00008563,111504,2018-03-22 20:01:00.000,W,W0000201733,Sample comment
T00008564,73082,2018-03-22 20:11:00.000,W,W0000201741,Sample comment
T00008565,105102,2018-03-22 20:11:00.000,W,W0000201742,Sample comment
T00008566,123895,2018-03-22 21:50:00.000,C,C0000506614,Sample comment
T00008567,217955,2018-03-22 21:50:00.000,C,C0000507480,Sample comment
T00008568,187935,2018-03-22 21:50:00.000,C,C0000507269,Sample comment
T00008569,91875,2018-03-22 21:50:00.000,C,C0000505045,Sample comment
T00008570,123895,2018-03-22 21:52:00.000,W,W0000201755,Sample comment
T00008571,91875,2018-03-22 21:52:00.000,W,W0000201754,Sample comment
T00008572,114020,2018-03-23 00:52:00.000,C,C0000506146,Sample comment
T00008573,240051,2018-03-23 00:52:00.000,C,C0000507650,Sample comment
T00008574,113354,2018-03-23 00:58:00.000,C,C0000506110,Sample comment
T00008575,110195,2018-03-23 01:48:00.000,C,C0000505931,Sample comment
T00008576,236226,2018-03-23 01:48:00.000,C,C0000507627,Sample comment
T00008577,176134,2018-03-23 02:00:00.000,W,W0000201780,Sample comment
T00008578,112094,2018-03-23 02:00:00.000,W,W0000201779,Sample comment
T00008579,92396,2018-03-23 03:49:00.000,W,W0000201799,Sample comment
T00008580,124416,2018-03-23 03:49:00.000,W,W0000201800,Sample comment
T00008581,92396,2018-03-23 03:52:00.000,C,C0000505079,Sample comment
T00008582,218476,2018-03-23 03:52:00.000,C,C0000507487,Sample comment
T00008583,124416,2018-03-23 03:52:00.000,C,C0000506645,Sample comment
T00008584,98048,2018-03-23 06:44:00.000,C,C0000505382,Sample comment
T00008585,1100045,2018-03-23 06:44:00.000,C,C0000507768,Sample comment
T00008586,98048,2018-03-23 06:46:00.000,W,W0000201813,Sample comment
T00008587,1100045,2018-03-23 06:46:00.000,W,W0000201815,Sample comment
T00008588,224079,2018-03-23 06:46:00.000,W,W0000201814,Sample comment
T00008589,101509,2018-03-23 08:33:00.000,W,W0000201826,Sample comment
T00008590,69489,2018-03-23 08:33:00.000,W,W0000201825,Sample comment
T00008591,149614,2018-03-23 09:01:00.000,C,C0000507002,Sample comment
T00008592,85574,2018-03-23 09:01:00.000,C,C0000504763,Sample comment
T00008593,117594,2018-03-23 09:01:00.000,C,C0000506324,Sample comment
T00008594,180893,2018-03-23 09:14:00.000,W,W0000201839,Sample comment
T00008595,116853,2018-03-23 09:14:00.000,W,W0000201838,Sample comment
T00008596,84833,2018-03-23 09:14:00.000,W,W0000201837,Sample comment
T00008597,91399,2018-03-23 09:51:00.000,C,C0000505023,Sample comment
T00008598,123419,2018-03-23 09:51:00.000,C,C0000506591,Sample comment
T00008599,91399,2018-03-23 09:52:00.000,W,W0000201846,Sample comment
T00008600,123419,2018-03-23 09:52:00.000,W,W0000201847,Sample comment
T00008601,249450,2018-03-23 09:52:00.000,W,W0000201848,Sample comment
T00008602,244197,2018-03-23 10:01:00.000,W,W0000201864,Sample comment
T00008603,86146,2018-03-23 10:01:00.000,W,W0000201862,Sample comment
T00008604,118166,2018-03-23 10:01:00.000,W,W0000201863,Sample comment
T00008605,118166,2018-03-23 10:03:00.000,C,C0000506337,Sample comment
T00008606,86146,2018-03-23 10:03:00.000,C,C0000504781,Sample comment
T00008607,93539,2018-03-23 12:01:00.000,C,C0000505128,Sample comment
T00008608,251590,2018-03-23 12:01:00.000,C,C0000507727,Sample comment
T00008609,125559,2018-03-23 12:01:00.000,C,C0000506690,Sample comment
T00008610,91471,2018-03-23 12:31:00.000,W,W0000201893,Sample comment
T00008611,123491,2018-03-23 12:31:00.000,W,W0000201894,Sample comment
T00008612,123491,2018-03-23 12:41:00.000,C,C0000506596,Sample comment
T00008613,91471,2018-03-23 12:41:00.000,C,C0000505026,Sample comment
T00008614,112401,2018-03-23 12:58:00.000,C,C0000506070,Sample comment
T00008615,112401,2018-03-23 12:59:00.000,W,W0000201905,Sample comment
T00008616,111360,2018-03-23 13:25:00.000,C,C0000506003,Sample comment
T00008617,175400,2018-03-23 13:25:00.000,C,C0000507190,Sample comment
T00008618,205420,2018-03-23 13:25:00.000,C,C0000507410,Sample comment
T00008619,97638,2018-03-23 13:34:00.000,C,C0000505351,Sample comment
T00008620,110701,2018-03-23 13:36:00.000,C,C0000505955,Sample comment
T00008621,68837,2018-03-23 13:57:00.000,W,W0000201918,Sample comment
T00008622,100857,2018-03-23 13:57:00.000,W,W0000201919,Sample comment
T00008623,103232,2018-03-23 15:46:00.000,C,C0000505609,Sample comment
T00008624,135252,2018-03-23 15:46:00.000,C,C0000506881,Sample comment
T00008625,71212,2018-03-23 15:46:00.000,C,C0000504035,Sample comment
T00008626,249072,2018-03-23 16:37:00.000,W,W0000201933,Sample comment
T00008627,155061,2018-03-23 16:37:00.000,W,W0000201932,Sample comment
T00008628,123041,2018-03-23 16:37:00.000,W,W0000201931,Sample comment
T00008629,91021,2018-03-23 16:37:00.000,W,W0000201930,Sample comment
T00008630,97339,2018-03-23 18:33:00.000,W,W0000201941,Sample comment
T00008631,118676,2018-03-23 18:35:00.000,C,C0000506364,Sample comment
T00008632,86656,2018-03-23 18:35:00.000,C,C0000504801,Sample comment
T00008633,150696,2018-03-23 18:35:00.000,C,C0000507009,Sample comment
T00008634,244707,2018-03-23 18:35:00.000,C,C0000507683,Sample comment
T00008635,88429,2018-03-23 19:28:00.000,W,W0000201962,Sample comment
