Policy_id,Customer_id,Policy_State,Policy_Premium_Amt,auto_make,auto_model,Policy_start_date,Policy_end_date
757649,4474047,IN  ,1038,Dodge,RAM,1998-07-29,1999-07-29
521585,8241337,OH  ,1406,Saab,92x,2014-10-17,2015-10-17
643226,8413448,OH  ,1693,Honda,CRV,1992-04-07,1993-04-07
658821,4267358,IN  ,1587,Jeep,Wrangler,2008-06-16,2009-06-16
836349,8089169,IL  ,1553,Chevrolet,Tahoe,2019-05-01,9999-12-31
845756,7006135,IN  ,1583,Ford,Escape,2005-03-11,2006-03-11
379887,8782739,IL  ,1375,Nissan,Ultima,2014-05-07,2019-05-07
180008,6143485,IL  ,1387,BMW,M5,2014-07-16,2015-07-16
343161,4042723,IL  ,1093,BMW,M5,2020-06-10,2025-06-10
924323,4578802,IL  ,1187,Audi,A5,2015-01-27,2016-01-27
421940,2917814,IN  ,1384,Jeep,Grand Cherokee,2014-06-03,2015-06-03
932502,6901083,IL  ,1589,Ford,Escape,2021-05-11,9999-12-31
180725,4849159,IN  ,1165,Nissan,Pathfinder,1995-09-14,1996-09-14
389525,6463173,OH  ,1467,Toyota,Highlander,2012-07-10,2013-07-10
925128,7618275,IL  ,1409,Accura,MDX,2014-08-30,2015-08-30
463242,1939474,IN  ,1356,Ford,Fusion,2000-08-09,2001-08-09
445294,1553904,IL  ,1287,Mercedes,ML350,2012-10-24,2013-10-24
987524,8882894,IL  ,1431,BMW,M5,2015-11-13,9999-12-31
942509,1240043,IL  ,1085,Volkswagen,Passat,2003-12-16,2004-12-16
998197,1179603,IL  ,1533,Saab,95,2015-10-25,9999-12-31
203919,4706477,OH  ,1050,Audi,A3,2001-12-09,2002-12-09
921207,5759704,OH  ,1424,Accura,TL,2015-06-28,2016-06-28
250167,3796471,IL  ,928,Chevrolet,Tahoe,2000-01-05,2001-01-05
790442,6694399,OH  ,538,Mercedes,E400,2003-04-13,2004-04-13
159248,4392671,IL  ,1731,Jeep,Wrangler,1992-03-19,1993-03-19
955958,2596838,IL  ,1503,Ford,Escape,2020-07-18,9999-12-31
700079,5790805,OH  ,1672,Suburu,Forrestor,2011-12-06,2012-12-06
824728,4723450,IL  ,1161,Nissan,Ultima,2013-04-24,2014-04-24
908621,8885861,IL  ,1004,Toyota,Corolla,2000-08-18,2001-08-18
247505,6777362,IL  ,1358,Jeep,Wrangler,2006-04-19,2007-04-19
993840,2460297,IL  ,1893,Chevrolet,Malibu,2019-07-12,2024-07-12
651866,3048175,IL  ,1246,Chevrolet,Silverado,2022-07-07,9999-12-31
272330,6982177,IN  ,1616,Jeep,Grand Cherokee,2009-11-29,2010-11-29
676260,3959093,IN  ,1182,Saab,93,2000-06-28,2001-06-28
357394,2399026,IL  ,785,Audi,A5,2008-05-09,2009-05-09
804613,2306265,OH  ,905,Toyota,Corolla,2002-10-12,2003-10-12
952305,1232072,OH  ,1489,Accura,MDX,2010-02-02,2011-02-02
531165,6148093,IL  ,1106,Suburu,Legacy,2013-07-12,2018-07-12
250249,2890673,IN  ,1392,Toyota,Highlander,1991-11-28,1992-11-28
824733,5941399,IL  ,1261,Nissan,Ultima,2014-10-24,2019-10-24
235874,8586919,IL  ,1339,Mercedes,ML350,2012-07-22,2017-07-22
164464,4897563,OH  ,1294,Dodge,Neon,2010-09-26,2011-09-26
439844,8799514,IL  ,1593,Audi,A3,2015-06-11,9999-12-31
454763,2576115,IN  ,1192,Suburu,Legacy,1990-11-20,1991-11-20
373600,5078747,OH  ,1217,Volkswagen,Passat,2000-12-01,2001-12-01
226330,3955622,IL  ,1157,Audi,A3,2019-01-23,9999-12-31
694667,4315254,IL  ,1334,Nissan,Maxima,2012-08-15,2017-08-15
922942,6368767,IN  ,985,Volkswagen,Jetta,1993-06-11,1994-06-11
847123,4962309,IL  ,1542,Dodge,RAM,2020-03-19,9999-12-31
435784,5931434,OH  ,1573,Suburu,Impreza,2013-07-13,2014-07-13
106186,2594003,IL  ,1439,Saab,93,2012-12-02,2017-12-02
836277,2188551,OH  ,1330,Jeep,Wrangler,1997-11-11,1998-11-11
490519,1762897,IN  ,1151,BMW,M5,2007-08-09,2008-08-09
844067,7767568,OH  ,912,Accura,MDX,1990-11-25,1991-11-25
939636,7987732,OH  ,1323,Audi,A3,1990-09-18,1991-09-18
912665,2341076,IL  ,1133,Ford,F150,2014-05-28,2015-05-28
753457,5340193,IL  ,1224,Toyota,Camry,1997-01-23,1998-01-23
108275,4058151,OH  ,1496,Saab,93,2003-02-09,2004-02-09
663938,4317711,IN  ,1231,Toyota,Camry,2011-01-26,2012-01-26
334749,1286965,OH  ,1422,Suburu,Forrestor,1996-07-29,1997-07-29
482404,7365741,IN  ,1550,Audi,A3,2011-06-18,2012-06-18
248472,6204642,IL  ,1221,Chevrolet,Malibu,2013-04-06,2014-04-06
347989,5831743,OH  ,667,Mercedes,E400,2010-04-21,2011-04-21
596785,8260099,IL  ,1254,Accura,TL,2025-03-04,9999-12-31
636843,2168014,OH  ,1097,Suburu,Legacy,2008-12-01,2009-12-01
100804,5216814,IL  ,1609,Saab,95,2023-02-24,9999-12-31
246705,7918305,OH  ,1270,Toyota,Corolla,1990-03-14,1991-03-14
171152,5703051,IL  ,764,Honda,Accord,2011-02-28,2012-02-28
600850,2203810,IL  ,1640,Chevrolet,Silverado,2013-07-05,2018-07-05
148498,4617715,IN  ,1112,Volkswagen,Passat,2002-01-04,2003-01-04
521590,4906492,OH  ,1456,Saab,92x,2015-04-17,2016-04-17
985446,3271119,OH  ,1896,Chevrolet,Silverado,2012-10-11,2013-10-11
658007,1297242,OH  ,1559,Saab,92x,2006-04-21,2007-04-21
389243,7787223,IL  ,1547,Ford,Fusion,2001-12-06,2002-12-06
172307,3738625,OH  ,1276,Honda,CRV,1993-12-06,1994-12-06
836349,8089169,IL  ,1553,Chevrolet,Tahoe,2019-05-01,9999-12-31
232854,7293664,IL  ,1304,Honda,Civic,1997-07-07,1998-07-07
379887,8782739,IL  ,1425,Nissan,Ultima,2019-05-07,2024-05-07
180008,6143485,IL  ,1387,BMW,M5,2014-07-16,2015-07-16
343161,4042723,IL  ,1043,BMW,M5,2015-06-10,9999-12-31
924323,4578802,IL  ,1237,Audi,A5,2016-01-27,2021-01-27
979290,4016950,IL  ,1363,Volkswagen,Passat,2004-06-17,2005-06-17
695117,2396641,IN  ,1034,Accura,TL,2001-06-10,2002-06-10
110413,2780342,IN  ,1078,Accura,MDX,2006-05-14,2007-05-14
599174,3998838,IL  ,1017,Saab,92x,2008-01-14,2009-01-14
925128,7618275,IL  ,1409,Accura,MDX,2014-08-30,2015-08-30
496072,2236340,IL  ,1631,BMW,X6,1996-06-22,1997-06-22
445294,1553904,IL  ,1287,Mercedes,ML350,2012-10-24,2013-10-24
987524,8882894,IL  ,1481,BMW,M5,2020-11-13,9999-12-31
941851,5611686,OH  ,1310,Honda,Accord,1991-07-16,1992-07-16
998197,1179603,IL  ,1583,Saab,95,2020-10-25,9999-12-31
645258,2681135,OH  ,1267,Accura,TL,1997-07-04,1998-07-04
653864,2001340,IN  ,1281,Chevrolet,Malibu,2007-04-25,2008-04-25
521859,1810273,IN  ,1146,Audi,A3,2001-08-16,2002-08-16
913464,6446834,IN  ,1341,Honda,Accord,2009-01-21,2010-01-21
955958,2596838,IL  ,1553,Ford,Escape,2025-07-18,9999-12-31
209182,2201698,IN  ,1498,Toyota,Highlander,2010-05-17,2011-05-17
824728,4723450,IL  ,1211,Nissan,Ultima,2014-04-24,2019-04-24
492745,3578338,IN  ,1506,Nissan,Ultima,2004-02-04,2005-02-04
110143,1455924,OH  ,1609,Saab,95,1990-05-07,1991-05-07
993840,2460297,IL  ,1893,Chevrolet,Malibu,2019-07-12,9999-12-31
129872,2667748,OH  ,1334,Mercedes,C300,2010-08-08,2011-08-08
502634,7340814,OH  ,1558,BMW,M5,1991-08-17,1992-08-17
155917,3128834,OH  ,1570,Chevrolet,Tahoe,2008-09-21,2009-09-21
793948,2164424,IL  ,1396,Toyota,Camry,1990-12-20,1991-12-20
687760,4059540,IL  ,1589,Ford,F150,1990-09-28,1991-09-28
531165,6148093,IL  ,1156,Suburu,Legacy,2018-07-12,2023-07-12
448642,8155863,IN  ,1248,BMW,3 Series,2001-03-28,2002-03-28
824733,5941399,IL  ,1261,Nissan,Ultima,2014-10-24,2019-10-24
235874,8586919,IL  ,1389,Mercedes,ML350,2017-07-22,2022-07-22
842618,1292929,IN  ,1346,Chevrolet,Tahoe,2001-11-06,2002-11-06
439844,8799514,IL  ,1643,Audi,A3,2020-06-11,9999-12-31
844122,4234760,OH  ,1194,Honda,Civic,1992-02-21,1993-02-21
226330,3955622,IL  ,1157,Audi,A3,2019-01-23,9999-12-31
694667,4315254,IL  ,1334,Nissan,Maxima,2012-08-15,2017-08-15
469874,3311113,IL  ,1139,Saab,92x,2011-09-17,2012-09-17
847123,4962309,IL  ,1592,Dodge,RAM,2025-03-19,9999-12-31
620860,4829879,IN  ,1173,Suburu,Forrestor,1990-10-29,1991-10-29
106186,2594003,IL  ,1489,Saab,93,2017-12-02,2022-12-02
935442,8311515,OH  ,1365,Chevrolet,Silverado,2010-11-20,2011-11-20
990998,1254758,IN  ,1556,Accura,RSX,2006-10-18,2007-10-18
717044,2633354,OH  ,1653,Suburu,Impreza,2008-11-07,2009-11-07
263108,2087604,OH  ,1576,Ford,F150,2003-05-29,2004-05-29
912665,2341076,IL  ,1133,Ford,F150,2014-05-28,2015-05-28
943425,8022624,OH  ,1221,Honda,Accord,1999-10-28,2000-10-28
893853,4649075,IL  ,991,Nissan,Pathfinder,1994-02-27,1995-02-27
547744,4856544,OH  ,768,Ford,F150,2001-07-08,2002-07-08
130156,8268640,IL  ,1277,Chevrolet,Malibu,2001-09-24,2002-09-24
409074,7078360,OH  ,1295,Audi,A3,1992-03-19,1993-03-19
248472,6204642,IL  ,1221,Chevrolet,Malibu,2013-04-06,2014-04-06
575005,4413104,OH  ,1103,Saab,93,2012-12-23,2013-12-23
529112,1965883,IN  ,1240,Honda,Civic,1990-01-30,1991-01-08
884180,4734435,IL  ,1143,Mercedes,E400,1995-08-19,1996-08-19
360775,5641215,IN  ,1335,Honda,CRV,2006-03-21,2007-03-21
171152,5703051,IL  ,764,Honda,Accord,2011-02-28,2012-02-28
600850,2203810,IL  ,1690,Chevrolet,Silverado,2018-07-05,2023-07-05
231513,4169839,IL  ,1417,Saab,92x,2010-03-16,2011-03-16
127759,1123691,IL  ,1186,Honda,Accord,1993-12-06,1994-12-06
384618,4196519,IN  ,1090,Honda,Civic,1993-02-09,1994-02-09
807374,8332819,IN  ,1468,Dodge,RAM,1992-12-19,1993-12-19
604619,1482588,IN  ,1412,Suburu,Legacy,1995-08-17,1996-08-17
631003,3033656,OH  ,1167,BMW,3 Series,2003-10-09,2004-10-09
836349,8089169,IL  ,1603,Chevrolet,Tahoe,2024-05-01,9999-12-31
322618,2596890,IN  ,1233,Saab,93,1995-10-16,1996-10-16
379887,8782739,IL  ,1425,Nissan,Ultima,2019-05-07,9999-12-31
180008,6143485,IL  ,1437,BMW,M5,2015-07-16,2020-07-16
343161,4042723,IL  ,1093,BMW,M5,2020-06-10,9999-12-31
924323,4578802,IL  ,1237,Audi,A5,2016-01-27,2021-01-27
433663,8811335,IN  ,1356,Toyota,Camry,1996-12-21,1997-12-21
431283,5829949,IL  ,1376,Suburu,Impreza,2005-03-31,2006-03-31
367595,5001765,IN  ,1307,Jeep,Wrangler,2006-02-03,2007-02-03
164988,7162348,IL  ,1290,Suburu,Legacy,2013-12-23,2014-12-23
925128,7618275,IL  ,1459,Accura,MDX,2015-08-30,2020-08-30
136520,2183568,IN  ,1450,Toyota,Camry,1997-03-01,1998-03-01
445294,1553904,IL  ,1337,Mercedes,ML350,2013-10-24,2018-10-24
987524,8882894,IL  ,1481,BMW,M5,2020-11-13,9999-12-31
167466,3900648,OH  ,1255,Dodge,RAM,2010-03-17,2011-03-17
998197,1179603,IL  ,1583,Saab,95,2020-10-25,9999-12-31
206218,2338677,IL  ,1501,BMW,M5,1995-11-08,1996-11-08
469966,6934232,IN  ,1366,Chevrolet,Malibu,2004-07-22,2005-07-22
866931,7715805,IN  ,1123,Volkswagen,Passat,2008-01-07,2009-01-07
535884,6990447,IN  ,1735,Jeep,Grand Cherokee,2009-09-05,2010-09-05
760705,6873642,IL  ,1352,Volkswagen,Jetta,2007-05-25,2008-05-25
985441,6105015,IL  ,1545,Mercedes,E400,2004-02-09,2005-02-09
824728,4723450,IL  ,1211,Nissan,Ultima,2014-04-24,2019-04-24
615116,1159618,IN  ,1194,Suburu,Forrestor,2008-11-09,2009-11-09
981123,4492935,IN  ,1059,Saab,93,2000-05-04,2001-05-04
993840,2460297,IL  ,1893,Chevrolet,Malibu,2019-07-12,9999-12-31
984456,4479319,IN  ,484,Volkswagen,Passat,2003-06-24,2004-06-24
426713,7706982,IL  ,1205,Ford,F150,2010-04-09,2011-04-09
281388,6805804,IL  ,763,Jeep,Grand Cherokee,1998-07-16,1999-07-16
182455,7209120,OH  ,1472,Nissan,Maxima,2000-12-23,2001-12-23
951548,5523462,IN  ,1666,Dodge,RAM,2003-01-09,2004-01-09
531165,6148093,IL  ,1206,Suburu,Legacy,2023-07-12,9999-12-31
865206,7929984,OH  ,1190,Suburu,Legacy,2002-04-19,2003-04-19
824733,5941399,IL  ,1311,Nissan,Ultima,2019-10-24,2024-10-24
235874,8586919,IL  ,1439,Mercedes,ML350,2022-07-22,9999-12-31
298417,1600686,OH  ,1222,Ford,F150,2002-11-06,2003-11-06
439844,8799514,IL  ,1643,Audi,A3,2020-06-11,9999-12-31
974527,4293166,IN  ,1553,Toyota,Corolla,2000-07-27,2001-07-27
226330,3955622,IL  ,1207,Audi,A3,2024-01-23,9999-12-31
694667,4315254,IL  ,1384,Nissan,Maxima,2017-08-15,2022-08-15
469874,3311113,IL  ,1139,Saab,92x,2011-09-17,2012-09-17
689901,3074049,IN  ,1398,Audi,A5,1992-04-28,1993-04-28
907017,7344413,OH  ,1296,Suburu,Impreza,1997-06-15,1998-06-15
106186,2594003,IL  ,1539,Saab,93,2022-12-02,9999-12-31
779156,2534334,IL  ,1230,Saab,92x,1993-10-10,1994-10-10
121444,5153751,IN  ,1307,Accura,TL,1991-02-02,1992-02-02
149372,2363695,IN  ,1348,Ford,F150,2003-09-18,2004-09-18
515457,6323206,IN  ,988,Dodge,Neon,1996-12-18,1997-12-18
912665,2341076,IL  ,1183,Ford,F150,2015-05-28,2020-05-28
939631,5876551,OH  ,1273,Audi,A3,1990-03-18,1991-03-18
985451,2877181,OH  ,1946,Chevrolet,Silverado,2013-04-11,2014-04-11
412708,1627928,OH  ,1310,Toyota,Corolla,2015-05-14,2016-05-14
537546,7755189,IL  ,1073,BMW,M5,1994-08-20,1995-08-20
577815,2036578,OH  ,1639,Toyota,Highlander,2013-10-15,2014-10-15
248472,6204642,IL  ,1271,Chevrolet,Malibu,2014-04-06,2019-04-06
922565,1371089,IL  ,1124,Jeep,Wrangler,1999-05-23,2000-05-23
545506,7780336,IN  ,1389,Toyota,Corolla,1991-03-20,1992-03-20
769475,7061138,OH  ,1368,Accura,MDX,2004-08-26,2005-08-26
526296,3086806,IL  ,1045,Ford,Escape,1993-08-03,1994-08-03
171152,5703051,IL  ,814,Honda,Accord,2012-02-28,2017-02-28
600850,2203810,IL  ,1740,Chevrolet,Silverado,2023-07-05,9999-12-31
231513,4169839,IL  ,1467,Saab,92x,2011-03-16,2016-03-16
808158,3924811,IN  ,1027,Nissan,Maxima,2003-07-18,2004-07-18
101421,8762324,IL  ,1022,Jeep,Wrangler,1999-10-19,2000-10-19
231548,3986445,IL  ,1263,Audi,A5,1999-09-07,2000-09-07
771236,2048356,OH  ,915,Honda,Accord,1995-05-29,1996-05-29
682387,2773320,OH  ,1221,Mercedes,E400,1998-03-08,1999-03-08
498842,3239170,OH  ,1205,Accura,RSX,2000-05-04,2001-05-04
379887,8782739,IL  ,1425,Nissan,Ultima,2019-05-07,9999-12-31
180008,6143485,IL  ,1437,BMW,M5,2015-07-16,2020-07-16
343161,4042723,IL  ,1093,BMW,M5,2020-06-10,9999-12-31
924323,4578802,IL  ,1287,Audi,A5,2021-01-27,2026-01-27
944542,6582250,OH  ,1124,Jeep,Grand Cherokee,1993-01-23,1994-01-23
166269,7274378,OH  ,1088,Suburu,Legacy,2010-07-12,2011-07-12
737257,5574672,OH  ,1265,Suburu,Impreza,1994-05-18,1995-05-18
164988,7162348,IL  ,1290,Suburu,Legacy,2013-12-23,2014-12-23
925128,7618275,IL  ,1459,Accura,MDX,2015-08-30,2020-08-30
618687,7909706,IN  ,1471,Ford,F150,2000-09-04,2001-09-04
445294,1553904,IL  ,1337,Mercedes,ML350,2013-10-24,2018-10-24
987524,8882894,IL  ,1531,BMW,M5,2025-11-13,9999-12-31
815888,7502319,OH  ,1355,BMW,X5,1992-01-02,1993-01-02
998197,1179603,IL  ,1633,Saab,95,2025-10-25,9999-12-31
725335,3117301,IN  ,1519,Volkswagen,Passat,1997-01-21,1998-01-21
896890,8113909,IL  ,1042,Saab,93,1996-06-04,1997-06-04
699044,6932153,OH  ,1266,Ford,Escape,2013-12-05,2014-12-05
630683,4807060,OH  ,1078,Honda,Civic,2007-10-23,2008-10-23
910604,7317896,IN  ,1362,Saab,93,1992-04-14,1993-04-14
824728,4723450,IL  ,1261,Nissan,Ultima,2019-04-24,2024-04-24
140880,6817528,IL  ,1448,Toyota,Highlander,2005-03-29,2006-03-29
740518,2925139,OH  ,1377,Accura,MDX,2011-02-18,2012-02-18
993840,2460297,IL  ,1943,Chevrolet,Malibu,2024-07-12,9999-12-31
873114,6480427,IL  ,1251,Audi,A3,1995-12-07,1996-12-07
426713,7706982,IL  ,1255,Ford,F150,2011-04-09,2016-04-09
718834,6703228,OH  ,1618,Toyota,Camry,1999-08-21,2000-08-21
362412,8272631,IN  ,1314,Chevrolet,Silverado,1997-06-06,1998-06-06
132871,1160659,IL  ,947,Audi,A5,2009-07-05,2010-07-05
890328,2855779,IL  ,1347,Volkswagen,Jetta,2009-08-23,2010-08-23
182953,2767462,IN  ,944,Toyota,Highlander,2013-04-30,2014-04-30
824733,5941399,IL  ,1311,Nissan,Ultima,2019-10-24,9999-12-31
669814,8745273,OH  ,1772,Jeep,Wrangler,2002-10-05,2003-10-05
235220,6100313,IL  ,1352,Nissan,Pathfinder,2014-11-01,2015-11-01
439844,8799514,IL  ,1693,Audi,A3,2025-06-11,9999-12-31
356773,4062527,IL  ,1056,BMW,X6,2010-09-11,2011-09-11
718428,2104960,IN  ,1397,Ford,Escape,2011-07-15,2012-07-15
694667,4315254,IL  ,1434,Nissan,Maxima,2022-08-15,9999-12-31
469874,3311113,IL  ,1189,Saab,92x,2012-09-17,2017-09-17
641939,6331983,OH  ,1480,Honda,Civic,2014-06-25,2015-06-25
411289,7235391,OH  ,1082,Accura,MDX,1997-09-16,1998-09-16
596303,3482562,IN  ,1380,Suburu,Forrestor,1997-02-23,1998-02-23
484326,6127738,IL  ,1202,BMW,X6,1997-01-11,1998-01-11
844134,4035511,OH  ,921,Ford,Escape,1991-03-20,1992-03-20
684658,8843952,OH  ,1156,Suburu,Legacy,1998-05-15,1999-05-15
146138,3337227,IN  ,1025,Chevrolet,Malibu,2002-03-01,2003-03-01
912665,2341076,IL  ,1183,Ford,F150,2015-05-28,2020-05-28
524836,8172399,IN  ,1082,Honda,CRV,2008-11-20,2009-11-20
149844,6834381,OH  ,1507,Toyota,Highlander,1991-03-21,1992-03-21
720361,6905466,OH  ,1063,Suburu,Impreza,2014-03-16,2015-03-16
100809,5717373,IL  ,1509,Saab,95,2012-08-24,2013-08-24
357949,2442100,OH  ,854,Honda,CRV,2006-05-24,2007-05-24
248472,6204642,IL  ,1271,Chevrolet,Malibu,2014-04-06,2019-04-06
574637,8789261,IL  ,1595,Volkswagen,Passat,1992-07-30,1993-07-30
757357,8277384,OH  ,1288,Honda,CRV,2000-06-21,2001-06-21
524220,4168547,OH  ,1001,Accura,RSX,1990-12-24,1991-12-24
127754,5238615,IL  ,1136,Honda,Accord,1993-06-06,1994-06-06
171152,5703051,IL  ,814,Honda,Accord,2012-02-28,2017-02-28
307469,4309039,IL  ,968,Dodge,RAM,2002-07-28,2003-07-28
231513,4169839,IL  ,1517,Saab,92x,2016-03-16,2021-03-16
428235,8216757,IN  ,1449,BMW,M5,2012-12-04,2013-12-04
354481,6666414,IN  ,1342,Saab,93,2004-11-17,2005-11-17
108849,3647240,IL  ,1131,Toyota,Highlander,2008-06-05,2009-06-05
265026,7863899,IN  ,922,Toyota,Highlander,1996-02-08,1997-02-08
490514,8782529,IN  ,1101,BMW,M5,2007-02-09,2008-02-09
526044,1058005,OH  ,1388,Chevrolet,Malibu,1995-11-04,1996-11-04
379887,8782739,IL  ,1475,Nissan,Ultima,2024-05-07,9999-12-31
180008,6143485,IL  ,1487,BMW,M5,2020-07-16,2025-07-16
343161,4042723,IL  ,1143,BMW,M5,2025-06-10,9999-12-31
924323,4578802,IL  ,1237,Audi,A5,2016-01-27,9999-12-31
890031,7137477,IL  ,1140,Saab,92x,2008-11-16,2009-11-16
582978,8480878,IN  ,815,Honda,Accord,2008-12-11,2009-12-11
727448,6302217,OH  ,972,Honda,Civic,2014-01-01,2015-01-01
164988,7162348,IL  ,1340,Suburu,Legacy,2014-12-23,2019-12-23
925128,7618275,IL  ,1509,Accura,MDX,2020-08-30,2025-08-30
715202,5299323,OH  ,1377,Nissan,Maxima,1991-04-02,1992-04-02
445294,1553904,IL  ,1387,Mercedes,ML350,2018-10-24,2023-10-24
421097,5685383,OH  ,1271,Suburu,Impreza,2003-09-04,2004-09-04
832751,2115477,OH  ,1044,Volkswagen,Passat,2006-10-13,2007-10-13
131478,1056855,IL  ,1346,BMW,X5,1991-12-25,1992-12-25
842648,8936906,OH  ,1265,Saab,95,1998-05-20,1999-05-20
261905,1908419,IL  ,1312,Jeep,Grand Cherokee,2004-02-28,2005-02-28
191896,6450571,OH  ,880,Jeep,Wrangler,2010-08-11,2011-08-11
583169,2500106,IL  ,1085,Audi,A3,1998-02-01,1999-02-01
390261,4844469,IN  ,1250,Volkswagen,Jetta,2010-05-25,2011-05-25
824728,4723450,IL  ,1261,Nissan,Ultima,2019-04-24,9999-12-31
388621,6750902,OH  ,1441,Mercedes,C300,1996-06-06,1997-06-06
172312,4434526,OH  ,1326,Honda,CRV,1994-06-06,1995-06-06
371640,7358074,OH  ,1136,Suburu,Legacy,1992-04-13,1993-04-13
200832,5842828,OH  ,1147,Saab,93,1997-08-28,1998-08-28
426713,7706982,IL  ,1305,Ford,F150,2016-04-09,2021-04-09
357713,3733891,OH  ,1141,Suburu,Legacy,2007-10-28,2008-10-28
127313,1494574,IN  ,1004,Suburu,Forrestor,2002-04-01,2003-04-01
556085,4669688,OH  ,816,Mercedes,E400,1997-05-11,1998-05-11
962596,3455561,IN  ,1291,Jeep,Wrangler,2008-09-16,2009-09-16
840225,1924274,OH  ,1041,Toyota,Highlander,1999-10-05,2000-10-05
824733,5941399,IL  ,1311,Nissan,Ultima,2019-10-24,9999-12-31
860497,1966565,IL  ,1286,Nissan,Ultima,1992-04-10,1993-04-10
235220,6100313,IL  ,1352,Nissan,Pathfinder,2014-11-01,2015-11-01
883980,2055639,OH  ,1203,Nissan,Ultima,2014-12-13,2015-12-13
356773,4062527,IL  ,1106,BMW,X6,2011-09-11,2016-09-11
346945,4022162,OH  ,1216,Dodge,Neon,2003-03-13,2004-03-13
598129,4240233,OH  ,1351,Audi,A3,1994-03-20,1995-03-20
469874,3311113,IL  ,1189,Saab,92x,2012-09-17,2017-09-17
275270,8277373,IN  ,758,Suburu,Legacy,2005-05-15,2006-05-15
175965,1376632,IN  ,1073,Accura,MDX,2005-05-16,2006-05-16
664737,7332390,IL  ,1446,Suburu,Forrestor,2004-01-30,2005-01-30
291902,4942462,IL  ,1115,Dodge,Neon,2013-11-06,2014-11-06
691194,6373864,OH  ,1376,Nissan,Pathfinder,2004-07-10,2005-07-10
175960,2910415,IN  ,1023,Accura,MDX,2004-11-16,2005-11-16
724757,2211420,IL  ,1008,Volkswagen,Passat,2008-11-16,2009-11-16
912665,2341076,IL  ,1233,Ford,F150,2020-05-28,2025-05-28
132902,8778911,OH  ,1641,Ford,Escape,2007-04-24,2008-04-24
520179,3706022,OH  ,1471,Chevrolet,Tahoe,1992-05-29,1993-05-29
728496,4668623,OH  ,1665,Chevrolet,Malibu,1998-02-28,1999-02-28
100809,5717373,IL  ,1509,Saab,95,2012-08-24,2013-08-24
831058,8398529,IN  ,1252,Volkswagen,Passat,1993-02-05,1994-02-05
248472,6204642,IL  ,1321,Chevrolet,Malibu,2019-04-06,2024-04-06
420820,2620169,IL  ,1174,Ford,F150,2001-05-15,2002-05-15
563837,5862467,IL  ,1609,Jeep,Grand Cherokee,2002-12-30,2003-12-30
116645,5527780,OH  ,1255,Ford,F150,2004-06-30,2005-06-30
701521,4016431,IL  ,1030,Audi,A3,2003-07-05,2004-07-05
171152,5703051,IL  ,864,Honda,Accord,2017-02-28,2022-02-28
445195,8302526,IN  ,1261,Nissan,Maxima,2010-09-27,2011-09-27
231513,4169839,IL  ,1567,Saab,92x,2021-03-16,9999-12-31
787356,7544777,IL  ,1780,Saab,95,2013-10-28,2014-10-28
669800,6003415,OH  ,1395,Saab,92x,2009-06-24,2010-06-24
889003,5673785,OH  ,1328,Suburu,Forrestor,1996-08-18,1997-08-18
311783,6270944,OH  ,1233,Ford,Escape,2005-02-25,2006-02-25
388676,5256995,OH  ,1604,Honda,Civic,1997-11-01,1998-11-01
391008,4714196,OH  ,939,Audi,A3,2006-01-01,2007-01-01
215283,6038314,IN  ,772,Nissan,Pathfinder,2008-04-24,2009-04-24
180008,6143485,IL  ,1437,BMW,M5,2015-07-16,9999-12-31
885789,8677872,IN  ,1393,Audi,A5,2008-07-21,2009-07-21
924323,4578802,IL  ,1287,Audi,A5,2021-01-27,9999-12-31
620020,6698013,OH  ,984,Dodge,RAM,1997-06-21,1998-06-21
214618,2665607,OH  ,1137,Audi,A3,1999-05-29,2000-05-29
828895,6434183,OH  ,1417,Mercedes,C300,1994-04-20,1995-04-20
164988,7162348,IL  ,1340,Suburu,Legacy,2014-12-23,2019-12-23
925128,7618275,IL  ,1459,Accura,MDX,2015-08-30,9999-12-31
457244,5374456,IL  ,736,Suburu,Forrestor,1998-01-28,1999-01-28
445294,1553904,IL  ,1437,Mercedes,ML350,2023-10-24,9999-12-31
309328,5793650,OH  ,1110,Volkswagen,Passat,1992-08-29,1993-08-29
639027,5472981,IL  ,817,Mercedes,ML350,1994-06-21,1995-06-21
315046,8939936,OH  ,1048,Dodge,RAM,2011-05-02,2012-05-02
794951,1551061,IN  ,1285,Toyota,Camry,2008-04-21,2009-04-21
488602,4114028,IL  ,1393,BMW,3 Series,2001-11-08,2002-11-08
686522,2827531,IN  ,1169,Toyota,Camry,2000-12-27,2001-12-27
991003,8698017,IN  ,1606,Accura,RSX,2007-04-18,2008-04-18
348209,3307455,IN  ,1279,Ford,F150,1994-02-22,1995-02-22
824728,4723450,IL  ,1261,Nissan,Ultima,2019-04-24,9999-12-31
911429,8723904,IN  ,989,Mercedes,ML350,2012-08-25,2013-08-25
616342,3711254,IN  ,1787,BMW,X5,2013-02-28,2014-02-28
279422,7949053,OH  ,976,BMW,M5,2013-10-27,2014-10-27
426713,7706982,IL  ,1355,Ford,F150,2021-04-09,9999-12-31
395988,8827569,OH  ,1405,Nissan,Pathfinder,2010-05-08,2011-05-08
425973,1447280,IN  ,1229,Volkswagen,Jetta,2003-02-11,2004-02-11
485670,5430916,IL  ,1492,Toyota,Camry,1997-08-05,1998-08-05
515217,1763863,IL  ,1316,BMW,X6,2010-06-18,2011-06-18
